index Label,Tweet Text
1,a maths tutorial is exactly what i need right now lolstruggleuni
1,a strange day so far everyone seems in such a good moodmaybe in actually napping or still drunk  still time for grumpy to return
1,i have a small jacket on   with a big coat for later   I am back at the train stn going back into town   work xmas dojoy
0,i swear the biggest tools are those who wear a belt even though they are wearing suspenders  pick one or the other  cannot do both
1,that is going to stand him in good stead as chancellor    
1, party popper it s monday   party popper 
1,i hope we get an ice palace and an invisible carspectre
1,yay time to clean   so tired
1,ready for jeb and first femalepotus
1,this week just keeps getting better and better
0,more clean or cleaner  never more cleaner
1,i cannot stop laughing at this  the fact that they specialize in  viral marketing  is especially amusing    
0,one more week then back to sudbury i go  snowflake     lake nepahwin
0,gerrymandering neither party will give up  it is not hard to be an informed voter  ferguson
0,nice what you cooking me face with stuck out tongue and winking eye  face with stuck out tongue and winking eye 
1,saying no to them is the first way you say yes to yourself 
1,I am really talkative at night but no one is up to talk
0,first line is correct   cannot say about the latter one    grinning face with smiling eyes 
1,a  718 phone bill is a lovely email to wake up to
0,stop subtweeting  winking face 
1,hmm  training for encouraging motivational change tonight  do not know if i can be bothered to go  burnout
0,i wish i could make people like my personality
0,gotta go home and cook a big breakfast  fork and knife 
1,reading a victoria s secret fashion show recap with a plate of french fries in front of me  french fries 
0,people never change and that is that
1,yes ara i am not  and you know that  hahaha  speak no evil monkey   face with tears of joy 
1,lol aye you are a funny fecker     and anytime ironside  you fancy a wee race just let me know  
0, congressmen admit to readingndaa beforevoting    3     3 via   3     3
0,there was not room for loveyoubro
0,ask mystic mona your question  psychic view  weekdays at 9am  pdt  347 850 1494 blogtalkradio
0,lol its not that bad  budwieser is bad  its like drinking water from the tap  
1,people in this school seem to amaze me  
1,continuing with that wonderful customer service  
0,acunity is on sale   it is now 40  on steam  go buy it it is an amazing game  v  steamsalesteamwintersale
0,produce all kinds of creative designslike15 
1,me  so yall forced me to call in to keep my price the same  bh   silence  me   where is google fiber ilovebrighthouse
1,the moderation queue is flushed once every one planet miller hour 
1,being ignored is still in my top ten things i love tweet
0,listening to tron legacy album while cleaning  makes you feel like you can clean the world 
0,having a night in with misha  she still needs twitter   chinese and movies all nightunilifenightin
0,it will be weird now without the christmas music   party popper  father christmas  multiple musical notes   but yay   happy christmas sammie  face throwing a kiss 
1,today is already shaping up to be fabulous
1,good crowd at the independence bowl  
0,whoo   god i love my team dcrisingwizrockets
1,i bet I am the first to use that one
1,oooh only the  economic  destruction of the country  now that makes a world of a difference 
1, everything you have been told about copywriting is bs  
0,that is awful ben  i know exactly how dreadful it is  hugs x
1,the worst part about it is the crosswalk is a memorial to a kid who was killed by a nigga just like him  who did not stop 
1,oh great  has pop up ads now  just what i want when trying to quickly access account info 
1,migrains   throwing up are always fun
0,you are going to have to explain 
1,there is a surprise 
1,khan is doing to brook what mayweather is doing to khan  making poor excuses to avoid the big fight
1,sports rock so hard sometimes 
1,surprised sjws have not tried to get call of duty banned  you can make male   female guys so you have men killing women  misogyny 
0,you missed it   i just watchedgot the rains of castamere  rob stark and his entourage all die    
0,christmas slow down  enough time left  
0,duly noted  p  p  p
1,great way to start of the day
0,stomach hurts sick of having sinus infection  
0,the first nsfw look at jessica cameron s mania via
1,everone is supporting fawad alam  d no fawad no cricket  d  v  supportfawad   usman
0,they have been seen ww monstermmorpg  com since  gist bymonstermmorpgdarumaka
1,pretty much the real deal thanksmom
1,glad to see someone has finally realised how funny mark lawrenson is and given him more work  he is a hoot  goodgrief
0,or maybe she just drips herself to death lol
0,who tf wants a christmas elf tattooed on them  that is the dumbest shit I have ever heard of sorryimstonedinkmasterfinaleinkmasterrivals
0,lol and now you cant see when blocked  best thing you can do is install a different browser
0,something to remember as i head to tonight goodboy
1,looking great today diane  it is not fair you are not on more  enough diane
0,one old fart to another  are you ever too tired to get up and go to bed allthetime
0,not hating  me and were just awesome 
1,but she was white  iow guilty of racism by fact of skin color  ferguson taught me that 
1,guess thebronut works best in combination with thesementissues   wanna see this   sneeze 
0,thts impoxible koz the late kajwangs brother is stil alive and kan occupy the seat but raila
1,asked back to be models next month
0,we are going to hotel vegas  it is a 1968 themed party 
1,rted that because yeah that totally makes sense
0,sports   carrickreplacesfletcher asmanunitedvice  captain  via
0,acceptable 2 hours to drive 30 miles cheshire manchester yesterday  northern powerhouse 
1,at its core trolls looking fortrolls  the second coming is soon itmnoagenda
1,i cannot wait to see how many pairs of beats headphones show up at the gym after christmas
1,oh look  we are having another storm in sydney  how unusual 
0,google s greatest travel hack will make flights much easier  techbusiness
1,let the western bastards bank accounts freeze in the dark  seewhatididreadpeople
1,   so happy i got an offer from trinity laban  I had take greenwich over leeds any day  leeds is where it is at  dancer  raised hand 
0,35 amazing followers in the last week and there will be more tomorrow  growing with
0,jim s cookies won  nikki s killed  but everyone needs to go to to enjoy  s amazing pastries 
1,my vision looks like this   just let me enjoy my first winter outside through a peep hole growingwinter
